ID,Command,Log File,Result,All Detected Rules
149,"bash -c ""$(echo $(echo Y2F0IC9ldGMvZ3JvdXA= | base64 -d))""",Local_Groups_Discovery_-_Linux_attack149.log,Trigger: Local Groups Discovery - Linux,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
150,"cmd=$(echo Y2F0IC9ldGMvZ3JvdXA= | base64 -d); sh -c ""$cmd""",Local_Groups_Discovery_-_Linux_attack150.log,Trigger: Local Groups Discovery - Linux,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
151,echo -n 'Y2F0IC9ldGMvZ3JvdXA=' | base64 -d | /bin/bash,Local_Groups_Discovery_-_Linux_attack151.log,Trigger: Local Groups Discovery - Linux,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
152,"cat_cmd=""Y2F0IC9ldGMvZ3JvdXA=""; echo $cat_cmd | base64 -d | bash",Local_Groups_Discovery_-_Linux_attack152.log,Trigger: Local Groups Discovery - Linux,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux | Linux Base64 Encoded Pipe to Shell
153,"eval ""$(printf 'cat /etc/group')""",Local_Groups_Discovery_-_Linux_attack153.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
154,"bash <<< ""$(echo Y2F0IC9ldGMvZ3JvdXA= | base64 -d)""",Local_Groups_Discovery_-_Linux_attack154.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
155,"eval ""$(echo -e '\x63\x61\x74\x20\x2f\x65\x74\x63\x2f\x67\x72\x6f\x75\x70')""",Local_Groups_Discovery_-_Linux_attack155.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
156,"bash -c ""$(perl -e 'print chr(99).chr(97).chr(116).chr(32).chr(47).chr(101).chr(116).chr(99).chr(47).chr(103).chr(114).chr(111).chr(117).chr(112)')""",Local_Groups_Discovery_-_Linux_attack156.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
157,"cmd=""\x63\x61\x74\x20\x2f\x65\x74\x63\x2f\x67\x72\x6f\x75\x70""; echo -e $cmd | bash",Local_Groups_Discovery_-_Linux_attack157.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
158,"echo -e ""$(echo -n 'cat /etc/group' | xxd -p)"" | xxd -r -p | bash",Local_Groups_Discovery_-_Linux_attack158.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
159,"eval ""$(perl -e 'print pack(""H*"", ""636174202f6574632f67726f7570"")')""",Local_Groups_Discovery_-_Linux_attack159.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
160,"bash -c ""$(echo -n 'cat /etc/group' | base64 | base64 -d)""",Local_Groups_Discovery_-_Linux_attack160.log,Trigger: Local Groups Discovery - Linux,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
161,"printf ""cat /etc/group"" | bash",Local_Groups_Discovery_-_Linux_attack161.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
162,"bash -c ""$(echo -e '\x63\x61\x74\x20\x2f\x65\x74\x63\x2f\x67\x72\x6f\x75\x70')""",Local_Groups_Discovery_-_Linux_attack162.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
163,"perl -e 'system(pack(""H*"", ""636174202f6574632f67726f7570""))'",Local_Groups_Discovery_-_Linux_attack163.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
164,echo $'cat /etc/group' | sh,Local_Groups_Discovery_-_Linux_attack164.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
165,cp /usr/bin/cat /tmp/meow; /tmp/meow /etc/group,Local_Groups_Discovery_-_Linux_attack165.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
166,cp /usr/bin/cat /dev/shm/x; /dev/shm/x /etc/group,Local_Groups_Discovery_-_Linux_attack166.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
167,cp /usr/bin/cat /var/tmp/reader; /var/tmp/reader /etc/group,Local_Groups_Discovery_-_Linux_attack167.log,Bypass Target Rule,Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
168,cp /usr/bin/cat /tmp/.a; /tmp/.a /etc/group,Local_Groups_Discovery_-_Linux_attack168.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
169,cp /usr/bin/cat /tmp/.hidden_cat; /tmp/.hidden_cat /etc/group,Local_Groups_Discovery_-_Linux_attack169.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
170,cp /usr/bin/cat /tmp/c@t; /tmp/c@t /etc/group,Local_Groups_Discovery_-_Linux_attack170.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
171,cp /usr/bin/cat /tmp/cat_alt; /tmp/cat_alt /etc/group,Local_Groups_Discovery_-_Linux_attack171.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
172,cp /usr/bin/cat /tmp/sneaky; /tmp/sneaky /etc/group,Local_Groups_Discovery_-_Linux_attack172.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
173,cp /usr/bin/cat /tmp/loader; /tmp/loader /etc/group,Local_Groups_Discovery_-_Linux_attack173.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
174,cp /usr/bin/cat /tmp/dumpgrp; /tmp/dumpgrp /etc/group,Local_Groups_Discovery_-_Linux_attack174.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
175,cp /usr/bin/cat /tmp/mycat; /tmp/mycat /etc/group,Local_Groups_Discovery_-_Linux_attack175.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
176,cp /usr/bin/cat /tmp/test123; /tmp/test123 /etc/group,Local_Groups_Discovery_-_Linux_attack176.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
177,cp /usr/bin/cat /tmp/.g; /tmp/.g /etc/group,Local_Groups_Discovery_-_Linux_attack177.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
178,cp /usr/bin/cat /tmp/_cat; /tmp/_cat /etc/group,Local_Groups_Discovery_-_Linux_attack178.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
179,cp /usr/bin/cat /tmp/groupie; /tmp/groupie /etc/group,Local_Groups_Discovery_-_Linux_attack179.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
180,cp /usr/bin/cat /tmp/dumpcat; /tmp/dumpcat /etc/group,Local_Groups_Discovery_-_Linux_attack180.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
181,cp /usr/bin/cat /tmp/xreader; /tmp/xreader /etc/group,Local_Groups_Discovery_-_Linux_attack181.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
182,cp /usr/bin/cat /tmp/grouper; /tmp/grouper /etc/group,Local_Groups_Discovery_-_Linux_attack182.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
183,cp /usr/bin/cat /tmp/group_cat; /tmp/group_cat /etc/group,Local_Groups_Discovery_-_Linux_attack183.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
184,cp /usr/bin/cat /tmp/logcat; /tmp/logcat /etc/group,Local_Groups_Discovery_-_Linux_attack184.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
185,cp /usr/bin/cat /tmp/altreader; /tmp/altreader /etc/group,Local_Groups_Discovery_-_Linux_attack185.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
186,cp /usr/bin/cat /tmp/fread; /tmp/fread /etc/group,Local_Groups_Discovery_-_Linux_attack186.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
187,cp /usr/bin/cat /tmp/execer; /tmp/execer /etc/group,Local_Groups_Discovery_-_Linux_attack187.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
188,cp /usr/bin/cat /tmp/scratch; /tmp/scratch /etc/group,Local_Groups_Discovery_-_Linux_attack188.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
189,cp /usr/bin/cat /tmp/runit; /tmp/runit /etc/group,Local_Groups_Discovery_-_Linux_attack189.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
190,cp /usr/bin/cat /tmp/invoker; /tmp/invoker /etc/group,Local_Groups_Discovery_-_Linux_attack190.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
191,cp /usr/bin/cat /tmp/syspeek; /tmp/syspeek /etc/group,Local_Groups_Discovery_-_Linux_attack191.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
192,cp /usr/bin/cat /tmp/peeker; /tmp/peeker /etc/group,Local_Groups_Discovery_-_Linux_attack192.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
193,cp /usr/bin/cat /tmp/cat2; /tmp/cat2 /etc/group,Local_Groups_Discovery_-_Linux_attack193.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
194,cp /usr/bin/cat /tmp/groupview; /tmp/groupview /etc/group,Local_Groups_Discovery_-_Linux_attack194.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
195,cp /usr/bin/cat /tmp/.tmpreader; /tmp/.tmpreader /etc/group,Local_Groups_Discovery_-_Linux_attack195.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
196,cp /usr/bin/cat /tmp/catclone; /tmp/catclone /etc/group,Local_Groups_Discovery_-_Linux_attack196.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
197,cp /usr/bin/cat /tmp/obscure; /tmp/obscure /etc/group,Local_Groups_Discovery_-_Linux_attack197.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
198,cp /usr/bin/cat /tmp/readerx; /tmp/readerx /etc/group,Local_Groups_Discovery_-_Linux_attack198.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
199,cp /usr/bin/cat /tmp/feline; /tmp/feline /etc/group,Local_Groups_Discovery_-_Linux_attack199.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
200,cp /usr/bin/cat /tmp/zebra; /tmp/zebra /etc/group,Local_Groups_Discovery_-_Linux_attack200.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
201,cp /usr/bin/cat /tmp/outputter; /tmp/outputter /etc/group,Local_Groups_Discovery_-_Linux_attack201.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
202,cp /usr/bin/cat /tmp/groupdump; /tmp/groupdump /etc/group,Local_Groups_Discovery_-_Linux_attack202.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
203,cp /usr/bin/cat /tmp/blender; /tmp/blender /etc/group,Local_Groups_Discovery_-_Linux_attack203.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
204,cp /usr/bin/cat /tmp/groupreader; /tmp/groupreader /etc/group,Local_Groups_Discovery_-_Linux_attack204.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
205,cp /usr/bin/cat /tmp/viewer; /tmp/viewer /etc/group,Local_Groups_Discovery_-_Linux_attack205.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
206,cp /usr/bin/cat /tmp/output; /tmp/output /etc/group,Local_Groups_Discovery_-_Linux_attack206.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
207,cp /usr/bin/cat /tmp/catlog; /tmp/catlog /etc/group,Local_Groups_Discovery_-_Linux_attack207.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
208,cp /usr/bin/cat /tmp/paw; /tmp/paw /etc/group,Local_Groups_Discovery_-_Linux_attack208.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
209,cp /usr/bin/cat /tmp/showcat; /tmp/showcat /etc/group,Local_Groups_Discovery_-_Linux_attack209.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
210,cp /usr/bin/cat /tmp/dataread; /tmp/dataread /etc/group,Local_Groups_Discovery_-_Linux_attack210.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
211,cp /usr/bin/cat /tmp/ghostcat; /tmp/ghostcat /etc/group,Local_Groups_Discovery_-_Linux_attack211.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
212,cp /usr/bin/cat /tmp/purr; /tmp/purr /etc/group,Local_Groups_Discovery_-_Linux_attack212.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
213,cp /usr/bin/cat /tmp/kitty; /tmp/kitty /etc/group,Local_Groups_Discovery_-_Linux_attack213.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
214,cp /usr/bin/cat /tmp/dumper; /tmp/dumper /etc/group,Local_Groups_Discovery_-_Linux_attack214.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
215,cp /usr/bin/cat /tmp/democat; /tmp/democat /etc/group,Local_Groups_Discovery_-_Linux_attack215.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
216,cp /usr/bin/cat /tmp/fetcher; /tmp/fetcher /etc/group,Local_Groups_Discovery_-_Linux_attack216.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
217,cp /usr/bin/cat /tmp/filex; /tmp/filex /etc/group,Local_Groups_Discovery_-_Linux_attack217.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
218,cp /usr/bin/cat /tmp/fastcat; /tmp/fastcat /etc/group,Local_Groups_Discovery_-_Linux_attack218.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
219,cp /usr/bin/cat /tmp/syscat; /tmp/syscat /etc/group,Local_Groups_Discovery_-_Linux_attack219.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
220,cp /usr/bin/cat /tmp/unicorn; /tmp/unicorn /etc/group,Local_Groups_Discovery_-_Linux_attack220.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
221,cp /usr/bin/cat /tmp/bypass; /tmp/bypass /etc/group,Local_Groups_Discovery_-_Linux_attack221.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
222,cp /usr/bin/cat /tmp/sneakcat; /tmp/sneakcat /etc/group,Local_Groups_Discovery_-_Linux_attack222.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
223,cp /usr/bin/cat /tmp/anyname; /tmp/anyname /etc/group,Local_Groups_Discovery_-_Linux_attack223.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
224,cp /usr/bin/cat /tmp/stealth; /tmp/stealth /etc/group,Local_Groups_Discovery_-_Linux_attack224.log,Bypass Target Rule,Potentially Suspicious Execution From Tmp Folder | Execution Of Script Located In Potentially Suspicious Directory | Syslog Clearing or Removal Via System Utilities
225,/usr/bin/cat /etc/./group,Local_Groups_Discovery_-_Linux_attack225.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
226,/usr/bin/cat /etc//group,Local_Groups_Discovery_-_Linux_attack226.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
227,/usr/bin/cat /etc///group,Local_Groups_Discovery_-_Linux_attack227.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
228,/usr/bin/cat /etc/././group,Local_Groups_Discovery_-_Linux_attack228.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
229,/usr/bin/cat /etc/${u:-}group,Local_Groups_Discovery_-_Linux_attack229.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
230,/usr/bin/cat /etc/gr${u:-}oup,Local_Groups_Discovery_-_Linux_attack230.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
231,/usr/bin/cat /et${u:-}c/group,Local_Groups_Discovery_-_Linux_attack231.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
232,/usr/bin/cat /e${u:-}tc/group,Local_Groups_Discovery_-_Linux_attack232.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
233,/usr/bin/cat /etc/gro${u:-}up,Local_Groups_Discovery_-_Linux_attack233.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
234,/usr/bin/cat /etc/${empty}group,Local_Groups_Discovery_-_Linux_attack234.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
235,/usr/bin/cat /etc/${1:+}group,Local_Groups_Discovery_-_Linux_attack235.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
236,/usr/bin/cat /etc/$g$g$g/group,Local_Groups_Discovery_-_Linux_attack236.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
237,/usr/bin/cat /etc/\g\r\o\u\p,Local_Groups_Discovery_-_Linux_attack237.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
238,/usr/bin/cat /etc/g\ro\u\p,Local_Groups_Discovery_-_Linux_attack238.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
239,/usr/bin/cat /etc/./././group,Local_Groups_Discovery_-_Linux_attack239.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
240,/usr/bin/cat /etc///./group,Local_Groups_Discovery_-_Linux_attack240.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
241,/usr/bin/cat /etc//././group,Local_Groups_Discovery_-_Linux_attack241.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
242,/usr/bin/cat /etc////group,Local_Groups_Discovery_-_Linux_attack242.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
243,/usr/bin/cat /et${u:-c}/group,Local_Groups_Discovery_-_Linux_attack243.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
244,/usr/bin/cat /etc/\g\ro\up,Local_Groups_Discovery_-_Linux_attack244.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
245,"/usr/bin/cat ""/etc/group""",Local_Groups_Discovery_-_Linux_attack245.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
246,"/usr/bin/cat ""/etc/./group""",Local_Groups_Discovery_-_Linux_attack246.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
247,"/usr/bin/cat /etc/./grou""""p",Local_Groups_Discovery_-_Linux_attack247.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
248,"/usr/bin/cat /etc/gr""""oup",Local_Groups_Discovery_-_Linux_attack248.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
249,"/usr/bin/cat /etc/./gr""""oup",Local_Groups_Discovery_-_Linux_attack249.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
250,"/usr/bin/cat /etc//./grou""""p",Local_Groups_Discovery_-_Linux_attack250.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
251,/usr/bin/cat /etc/gro'up',Local_Groups_Discovery_-_Linux_attack251.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
252,/usr/bin/cat /etc/gr'oup',Local_Groups_Discovery_-_Linux_attack252.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
253,/usr/bin/cat /etc/g'roup',Local_Groups_Discovery_-_Linux_attack253.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
254,"/usr/bin/cat /etc/g""""roup",Local_Groups_Discovery_-_Linux_attack254.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
255,/usr/bin/cat /etc/g''roup,Local_Groups_Discovery_-_Linux_attack255.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
256,/usr/bin/cat /etc/group$EMPTY,Local_Groups_Discovery_-_Linux_attack256.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
257,/usr/bin/cat '/etc/group',Local_Groups_Discovery_-_Linux_attack257.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
258,"/usr/bin/cat ""/etc/group""",Local_Groups_Discovery_-_Linux_attack258.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
259,/usr/bin/cat /et${X}c/group,Local_Groups_Discovery_-_Linux_attack259.log,Trigger: Local Groups Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Local Groups Discovery - Linux
260,/usr/bin/cat /etc/\./group,Local_Groups_Discovery_-_Linux_attack260.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
261,/usr/bin/cat /etc/\/group,Local_Groups_Discovery_-_Linux_attack261.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
,,,,
,,,,
=== SUMMARY REPORT ===,,,,
Total Commands (File),261,,,
Triggered Target,115,,,
TOTAL BYPASS RATE,146 / 261 (55.94%),,,
  > Bypass All,0,,,
  > Bypass Target Rule,146,,,
