ID,Command,Log File,Result,All Detected Rules
78,"/bin/bash -c ""echo 'ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==' | base64 -d | bash""",Linux_Base64_Encoded_Pipe_to_Shell_attack78.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
79,"/bin/bash -c ""echo ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | base64 -d | bash""",Linux_Base64_Encoded_Pipe_to_Shell_attack79.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
80,"/bin/bash -c ""echo ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | /bin/base64 -d | /bin/bash""",Linux_Base64_Encoded_Pipe_to_Shell_attack80.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
81,"/bin/bash -c ""e""""cho ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | ba""""se64 -d | ba""""sh""",Linux_Base64_Encoded_Pipe_to_Shell_attack81.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
82,"/bin/bash -c 'e\cho ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b\ase64 -d | b\ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack82.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
83,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack83.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
84,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |ba""sh""'",Linux_Base64_Encoded_Pipe_to_Shell_attack84.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
85,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |/bin/ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack85.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
86,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |/bin//bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack86.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
87,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |/bin/./bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack87.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
88,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ""base64"" -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack88.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
89,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b\a\s\e64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack89.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
90,"/bin/bash -c 'ec""""ho ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack90.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
91,"/bin/bash -c ""echo 'ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==' | base64 -d | bash""",Linux_Base64_Encoded_Pipe_to_Shell_attack91.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
92,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d|b''ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack92.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
93,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64 -d|ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack93.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
94,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64 -d|sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack94.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
95,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d|bash #dummy'",Linux_Base64_Encoded_Pipe_to_Shell_attack95.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
96,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b''ase64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack96.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
97,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64    -d|bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack97.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
98,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d | /bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack98.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
99,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|/usr/bin/base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack99.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
100,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d|/bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack100.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
101,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack101.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
102,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64 -d | /bin/ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack102.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
103,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d|bash #insertion'",Linux_Base64_Encoded_Pipe_to_Shell_attack103.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
104,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /b""""in/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack104.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
105,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bin/bash # comment'",Linux_Base64_Encoded_Pipe_to_Shell_attack105.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
106,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | \base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack106.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
107,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d| ""bash""'",Linux_Base64_Encoded_Pipe_to_Shell_attack107.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
108,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | b\ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack108.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
109,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""""ase64 -d | b""""ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack109.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
110,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /usr/bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack110.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
111,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d |/bin/b""""ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack111.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
112,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64 -d|b""a""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack112.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
113,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" |base64 -d|b\a\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack113.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
114,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d |ba''sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack114.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
115,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack115.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
116,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|b""ase64"" -d|bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack116.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
117,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b\a\s\e64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack117.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
118,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|/usr/bin/base64 -d|ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack118.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
119,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin/ba""""se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack119.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
120,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d |/bin/ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack120.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
121,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |/bin//bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack121.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
122,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d |/bin/./bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack122.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
123,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" |base64 -d| ""bash""'",Linux_Base64_Encoded_Pipe_to_Shell_attack123.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
124,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d|""ba""""sh""'",Linux_Base64_Encoded_Pipe_to_Shell_attack124.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
125,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d|/usr/bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack125.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
126,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|b""""ase64 -d|/bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack126.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
127,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d|/bin/b""""ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack127.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
128,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d | ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack128.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
129,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""""ase64 -d | b""""ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack129.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
130,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d |bash	'",Linux_Base64_Encoded_Pipe_to_Shell_attack130.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
131,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d|bash;'",Linux_Base64_Encoded_Pipe_to_Shell_attack131.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
132,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d|ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack132.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
133,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| b""a""""se64"" -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack133.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
134,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | b""a""""sh""'",Linux_Base64_Encoded_Pipe_to_Shell_attack134.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
135,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| /bin/b""""ase64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack135.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
136,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /bin/ba""""se64 -d|ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack136.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
137,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d | /usr/bin/ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack137.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
138,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""""ase64 -d | /bin/./ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack138.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
139,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ""ba""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack139.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
140,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ""base""64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack140.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
141,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba\se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack141.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
142,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack142.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
143,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|""base64"" -d|bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack143.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
144,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bin/./bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack144.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
145,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin/base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack145.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
146,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin/./base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack146.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell | Syslog Clearing or Removal Via System Utilities
147,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bin//bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack147.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
148,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack148.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
149,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base""""64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack149.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
150,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack150.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
151,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""a""se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack151.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
152,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | b""a""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack152.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
153,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""s""e64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack153.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
154,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba""s""h'",Linux_Base64_Encoded_Pipe_to_Shell_attack154.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
155,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba\se64 -d | /bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack155.log,Bypass Target Rule,Decode Base64 Encoded Text | Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
