ID,Command,Log File,Result,All Detected Rules
78,"/bin/bash -c ""echo 'ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==' | base64 -d | bash""",Linux_Base64_Encoded_Pipe_to_Shell_attack78.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
79,"/bin/bash -c ""echo ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | base64 -d | bash""",Linux_Base64_Encoded_Pipe_to_Shell_attack79.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
80,"/bin/bash -c ""echo ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | /bin/base64 -d | /bin/bash""",Linux_Base64_Encoded_Pipe_to_Shell_attack80.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
81,"/bin/bash -c ""e""""cho ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg== | ba""""se64 -d | ba""""sh""",Linux_Base64_Encoded_Pipe_to_Shell_attack81.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
82,"/bin/bash -c 'e\cho ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b\ase64 -d | b\ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack82.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
83,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack83.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
84,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |ba""sh""'",Linux_Base64_Encoded_Pipe_to_Shell_attack84.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
85,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |/bin/ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack85.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
86,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |/bin//bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack86.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
87,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |/bin/./bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack87.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
88,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ""base64"" -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack88.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
89,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b\a\s\e64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack89.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
90,"/bin/bash -c 'ec""""ho ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack90.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
91,"/bin/bash -c ""echo 'ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==' | base64 -d | bash""",Linux_Base64_Encoded_Pipe_to_Shell_attack91.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
92,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d|b''ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack92.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
93,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64 -d|ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack93.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
94,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64 -d|sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack94.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
95,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d|bash #dummy'",Linux_Base64_Encoded_Pipe_to_Shell_attack95.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
96,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b''ase64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack96.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
97,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64    -d|bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack97.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
98,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d | /bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack98.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
99,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|/usr/bin/base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack99.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
100,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d|/bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack100.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
101,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack101.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
102,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64 -d | /bin/ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack102.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
103,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d|bash #insertion'",Linux_Base64_Encoded_Pipe_to_Shell_attack103.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
104,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /b""""in/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack104.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
105,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bin/bash # comment'",Linux_Base64_Encoded_Pipe_to_Shell_attack105.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
106,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | \base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack106.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
107,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d| ""bash""'",Linux_Base64_Encoded_Pipe_to_Shell_attack107.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
108,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | b\ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack108.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
109,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""""ase64 -d | b""""ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack109.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
110,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /usr/bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack110.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
111,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d |/bin/b""""ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack111.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
112,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|base64 -d|b""a""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack112.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
113,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" |base64 -d|b\a\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack113.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
114,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d |ba''sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack114.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
115,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack115.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
116,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|b""ase64"" -d|bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack116.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
117,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b\a\s\e64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack117.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
118,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|/usr/bin/base64 -d|ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack118.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
119,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin/ba""""se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack119.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
120,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d |/bin/ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack120.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
121,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d |/bin//bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack121.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
122,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d |/bin/./bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack122.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
123,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" |base64 -d| ""bash""'",Linux_Base64_Encoded_Pipe_to_Shell_attack123.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
124,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d|""ba""""sh""'",Linux_Base64_Encoded_Pipe_to_Shell_attack124.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
125,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d|/usr/bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack125.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
126,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|b""""ase64 -d|/bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack126.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
127,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d|/bin/b""""ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack127.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
128,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d | ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack128.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
129,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""""ase64 -d | b""""ash'",Linux_Base64_Encoded_Pipe_to_Shell_attack129.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
130,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d |bash	'",Linux_Base64_Encoded_Pipe_to_Shell_attack130.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
131,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d|bash;'",Linux_Base64_Encoded_Pipe_to_Shell_attack131.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
132,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d|ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack132.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
133,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| b""a""""se64"" -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack133.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
134,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | b""a""""sh""'",Linux_Base64_Encoded_Pipe_to_Shell_attack134.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
135,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| /bin/b""""ase64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack135.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
136,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /bin/ba""""se64 -d|ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack136.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
137,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""| base64 -d | /usr/bin/ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack137.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
138,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""""ase64 -d | /bin/./ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack138.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
139,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ""ba""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack139.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
140,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ""base""64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack140.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
141,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba\se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack141.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
142,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba\sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack142.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
143,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg==""|""base64"" -d|bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack143.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
144,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bin/./bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack144.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
145,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin/base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack145.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
146,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | /usr/bin/./base64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack146.log,Trigger: Linux Base64 Encoded Pipe to Shell,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux | Linux Base64 Encoded Pipe to Shell
147,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | /bin//bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack147.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
148,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""""se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack148.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
149,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base""""64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack149.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
150,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba""""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack150.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
151,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | b""a""se64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack151.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
152,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | b""a""sh'",Linux_Base64_Encoded_Pipe_to_Shell_attack152.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
153,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba""s""e64 -d | bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack153.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
154,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | base64 -d | ba""s""h'",Linux_Base64_Encoded_Pipe_to_Shell_attack154.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
155,"/bin/bash -c 'echo ""ZWNobyAiVHJpZ2dlcmluZyBTaWdtYSBSdWxlIiA7IGlkCg=="" | ba\se64 -d | /bin/bash'",Linux_Base64_Encoded_Pipe_to_Shell_attack155.log,Bypass Target Rule,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Local System Accounts Discovery - Linux
